px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
4.95096	-12.1203	-2.79815	-0.891829	-0.874065	4.86969	-12.1416	4.85	-12.15	-1.99954	1.99955	0.434723	L
4.87245	-12.0368	-2.72129	-0.9165	-0.844088	4.83937	-12.0439	4.8	-12.05	-0.999954	1.99993	3.52823	R
4.78696	-11.93	-2.72409	-0.954847	-0.840079	4.77326	-11.9345	4.75	-11.95	-0.999959	1.99992	0.0128706	L
4.69359	-11.7831	-2.82964	-1.01298	-0.86657	4.5839	-11.6711	4.65	-11.8	-2.0002	3.00031	5.87467	R
4.60301	-11.6619	-2.84511	-1.04619	-0.855386	4.54148	-11.6336	4.55	-11.65	-2.0002	3.0003	0.254442	L
4.55294	-11.5664	-2.73662	-1.08059	-0.839119	4.53697	-11.5591	4.55	-11.55	0	1.99749	6.63557	R
4.50619	-11.4426	-2.72698	-1.1322	-0.849481	4.55238	-11.4548	4.55	-11.45	0	1.99746	0.131264	L
4.41542	-11.2691	-2.87506	-1.17828	-0.852957	4.47604	-11.2089	4.5	-11.25	-0.90916	3.63662	11.6795	R
4.38875	-11.1046	-2.87213	-1.25069	-0.879157	4.45629	-11.0538	4.45	-11.05	-0.909152	3.63659	0.447643	L
4.40144	-10.9809	-2.70107	-1.33212	-0.91718	4.39651	-10.8822	4.45	-10.95	0	1.81807	15.8913	R
4.39249	-10.8361	-2.6892	-1.39718	-0.932966	4.45899	-10.8664	4.45	-10.85	0	1.81808	0.303523	L
4.38306	-10.6952	-2.6694	-1.4565	-0.942831	4.493	-10.7885	4.45	-10.7	0	2.72865	0.344483	R
4.38893	-10.5467	-2.66539	-1.52189	-0.956976	4.44058	-10.5544	4.45	-10.55	0	2.72864	0.163232	L
4.39441	-10.4009	-2.65609	-1.58207	-0.966038	4.44399	-10.3941	4.45	-10.4	0	2.72392	0.0846893	R
4.41121	-10.252	-2.65736	-1.64382	-0.974666	4.44086	-10.2469	4.45	-10.25	0	2.72391	0.0557349	L
4.4373	-10.1105	-2.64633	-1.707	-0.986508	4.53203	-10.1814	4.5	-10.1	0.909624	2.72885	0.216526	R
4.48417	-9.96086	-2.65317	-1.7787	-1.00374	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884	0.258731	L
4.52583	-9.81519	-2.65625	-1.84111	-1.0118	4.57622	-9.70974	4.6	-9.8	0.909111	2.72733	0.164027	R
4.58851	-9.66773	-2.66897	-1.91127	-1.02544	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732	0.231096	L
4.64874	-9.53131	-2.6706	-1.97284	-1.03047	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288	0.153067	R
4.73847	-9.39084	-2.68845	-2.04905	-1.04847	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288	0.49117	L
4.77413	-9.2489	-2.70723	-2.05966	-0.981038	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622	2.43217	R
4.87036	-9.10517	-2.73566	-2.12702	-0.991777	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623	0.52437	L
4.98388	-8.98958	-2.73318	-2.2158	-1.03779	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688	0.994882	R
5.09114	-8.86675	-2.74812	-2.28021	-1.04356	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688	0.155438	L
5.15518	-8.73804	-2.74639	-2.28787	-0.971323	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014	2.3607	R
5.27498	-8.61276	-2.77615	-2.34741	-0.974523	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013	0.462353	L
5.34996	-8.48864	-2.76911	-2.35487	-0.907068	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049	2.0758	R
5.46069	-8.37987	-2.77416	-2.40381	-0.905807	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205	0.0201818	L
5.49679	-8.25582	-2.74197	-2.3534	-0.759098	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484	11.2438	R
5.60501	-8.14244	-2.76964	-2.3895	-0.755079	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485	0.434628	L
5.71444	-8.02929	-2.77774	-2.42204	-0.742655	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872	0.457838	R
5.83484	-7.91684	-2.79557	-2.45892	-0.73774	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871	0.234412	L
5.95486	-7.81568	-2.80096	-2.49508	-0.7318	5.9537	-7.7033	6	-7.75	2.72961	1.81974	0.158334	R
6.09241	-7.71285	-2.82622	-2.53518	-0.729941	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974	0.291942	L
6.18051	-7.6102	-2.80589	-2.52423	-0.654092	6.27	-7.55894	6.25	-7.55	1.9992	1.9992	3.14834	R
6.30526	-7.51371	-2.83093	-2.55269	-0.648464	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918	0.346973	L
6.40875	-7.40493	-2.81119	-2.54428	-0.578544	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911	2.68343	R
6.54101	-7.30788	-2.82521	-2.57152	-0.573437	6.54947	-7.257	6.55	-7.25	1.81909	1.81909	0.147281	L
6.64152	-7.21655	-2.80748	-2.56717	-0.519124	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996	1.80231	R
6.76105	-7.12104	-2.82557	-2.5835	-0.509225	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996	0.436689	L
6.87977	-7.04412	-2.82659	-2.60713	-0.508125	6.81357	-6.96259	6.85	-7	1.99752	0.998765	0.129139	R
6.99443	-6.96742	-2.82287	-2.62729	-0.503548	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765	0.154724	L
7.11474	-6.87859	-2.8097	-2.634	-0.472436	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023	0.794178	R
7.25235	-6.79537	-2.81945	-2.65542	-0.467676	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023	0.0877972	L
7.34307	-6.69887	-2.78137	-2.62554	-0.383253	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006	4.52103	R
7.46053	-6.61566	-2.78857	-2.63554	-0.374369	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058	0.293668	L
7.58023	-6.54588	-2.7856	-2.64899	-0.365863	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204	0.0475602	R
7.69609	-6.47461	-2.78198	-2.66211	-0.361231	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195	0.150893	L
7.84608	-6.43351	-2.81862	-2.72328	-0.432775	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844	3.85652	R
7.97321	-6.3704	-2.8213	-2.74055	-0.42855	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829	0.0640349	L
8.06108	-6.26769	-2.73199	-2.67992	-0.290234	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603	15.0787	R
8.19035	-6.19016	-2.7332	-2.68821	-0.282869	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603	0.202882	L
8.28258	-6.08348	-2.67713	-2.63835	-0.181011	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921	7.42553	R
8.40282	-6.00151	-2.67488	-2.63981	-0.172999	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921	0.282958	L
8.55319	-5.9524	-2.70767	-2.68884	-0.238502	8.45627	-5.87026	8.5	-5.9	2.729	0.909673	3.41362	R
8.6816	-5.87773	-2.7082	-2.69477	-0.231628	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661	0.160972	L
8.80832	-5.80479	-2.70285	-2.69803	-0.219776	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848	0.403803	R
8.946	-5.72312	-2.71878	-2.69999	-0.209595	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848	0.230795	L
9.03252	-5.628	-2.6662	-2.6514	-0.117643	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994	5.9809	R
9.15292	-5.54031	-2.68587	-2.64315	-0.103583	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994	0.431702	L
9.26837	-5.45423	-2.66707	-2.62418	-0.0652978	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888	0.98672	R
9.3888	-5.37253	-2.66557	-2.62076	-0.058635	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875	0.166556	L
9.45327	-5.23793	-2.58192	-2.52192	0.10018	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317	17.0245	R
9.56815	-5.13593	-2.59486	-2.50516	0.1111	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314	0.245438	L
9.66837	-5.03142	-2.58508	-2.47336	0.14836	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147	0.892352	R
9.77668	-4.91928	-2.60018	-2.45093	0.161951	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146	0.405724	L
9.88551	-4.82308	-2.59907	-2.43354	0.176559	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196	0.350318	R
9.98858	-4.71434	-2.60634	-2.41386	0.185935	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196	0.214284	L
10.0799	-4.61953	-2.60569	-2.39671	0.195537	9.99978	-4.51909	10.05	-4.55	1.99827	1.99828	0.209327	R
10.1734	-4.50951	-2.62172	-2.37491	0.206629	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826	0.325981	L
10.2512	-4.38309	-2.60664	-2.32256	0.266884	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538	2.15103	R
10.3468	-4.25264	-2.62749	-2.29428	0.279339	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536	0.433279	L
10.4535	-4.15139	-2.63917	-2.30085	0.242861	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195	1.08681	R
10.5512	-4.0196	-2.66265	-2.27661	0.252636	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951	0.351682	L
10.6544	-3.9115	-2.67168	-2.276	0.230958	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818	0.3368	R
10.7487	-3.78683	-2.68366	-2.25738	0.236265	10.746	-3.7455	10.75	-3.75	1.81816	1.81817	0.0988418	L
10.8477	-3.67242	-2.69013	-2.24903	0.229566	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243	0.116679	R
10.9414	-3.53198	-2.71636	-2.22565	0.239187	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243	0.387461	L
10.989	-3.38095	-2.69358	-2.14437	0.345663	11.1095	-3.32648	11	-3.3	0.908632	2.72588	6.55465	R
11.0645	-3.23375	-2.71375	-2.11411	0.355804	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588	0.336092	L
11.111	-3.08299	-2.70858	-2.05423	0.414941	10.9851	-2.95299	11.1	-3	0.909905	2.72971	1.93197	R
11.1748	-2.92918	-2.72916	-2.02105	0.424105	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968	0.320727	L
11.1665	-2.74847	-2.71705	-1.89693	0.578433	11.0233	-2.67356	11.15	-2.7	0	2.72847	11.8061	R
11.199	-2.59556	-2.72074	-1.85504	0.587578	11.1324	-2.55807	11.15	-2.55	0	2.72844	0.316142	L
11.204	-2.4281	-2.72913	-1.76903	0.672126	11.2541	-2.42353	11.15	-2.4	0	2.72732	3.59859	R
11.2187	-2.2774	-2.72597	-1.72492	0.678807	11.1569	-2.2658	11.15	-2.25	0	2.72732	0.210328	L
11.3198	-2.17222	-2.69633	-1.80754	0.48837	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856	18.5766	R
11.3519	-2.01003	-2.71834	-1.77601	0.491461	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856	0.236563	L
11.2986	-1.83563	-2.72017	-1.63735	0.66861	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747	16.4495	R
11.2947	-1.67678	-2.72802	-1.59257	0.675517	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745	0.236613	L
11.2966	-1.52631	-2.72924	-1.5559	0.675207	11.3341	-1.51762	11.25	-1.5	0	2.72321	0.0166021	R
11.2868	-1.37038	-2.73555	-1.51517	0.678077	11.2625	-1.34833	11.25	-1.35	0	2.72321	0.0587631	L
11.2304	-1.20746	-2.75944	-1.41635	0.77668	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856	5.29083	R
11.1959	-1.05778	-2.7586	-1.36891	0.781059	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856	0.0869531	L
11.077	-0.892101	-2.81556	-1.21948	0.948333	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916	14.9023	R
11.0075	-0.745666	-2.8187	-1.15998	0.954854	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913	0.220111	L
10.9452	-0.606549	-2.81054	-1.11479	0.941169	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952	0.294453	R
10.8682	-0.464139	-2.8188	-1.06035	0.942964	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949	0.0754628	L
10.6976	-0.335254	-2.92998	-0.894416	1.13078	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692	22.6826	R
10.5944	-0.22913	-2.92484	-0.83196	1.13666	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691	0.110725	L
10.5038	-0.121517	-2.87671	-0.794551	1.09469	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579	1.90354	R
10.3813	-0.0408105	-2.84458	-0.721164	1.1107	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579	0.651196	L
10.2385	0.0497059	-2.87397	-0.633401	1.15191	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655	1.63548	R
10.0965	0.0972152	-2.833	-0.54758	1.17843	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655	1.25299	L
9.95213	0.163644	-2.83674	-0.471137	1.19407	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268	0.446367	R
9.79934	0.188508	-2.80314	-0.379904	1.22324	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826	1.11789	L
9.68811	0.221159	-2.68312	-0.330959	1.18807	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784	6.55088	R
9.54842	0.237392	-2.65867	-0.250551	1.20616	9.56967	0.149506	9.55	0.15	-1.81757	0.908775	0.470321	L
9.41031	0.26129	-2.65127	-0.180824	1.21141	9.56225	0.148577	9.4	0.15	-2.72659	0	0.438725	R
9.26214	0.24982	-2.63296	-0.0914881	1.23681	9.25348	0.150166	9.25	0.15	-2.72658	0	0.592224	L
9.11666	0.253657	-2.63116	-0.0200406	1.24044	9.0821	0.207802	9.1	0.2	-2.72925	0.909752	0.0453248	R
8.96706	0.249009	-2.6359	0.0514275	1.24332	8.93575	0.243169	8.95	0.25	-2.72926	0.909752	0.0533708	L
8.82118	0.245651	-2.65828	0.113038	1.23674	8.94634	0.26481	8.8	0.25	-2.72783	0	0.499801	R
8.67276	0.231639	-2.66524	0.176251	1.23092	8.64483	0.254352	8.65	0.25	-2.7278	0	0.0703135	L
8.52286	0.210953	-2.68597	0.236115	1.22146	8.46866	0.251128	8.5	0.25	-2.72395	0	0.219564	R
8.37798	0.19168	-2.69028	0.288046	1.20475	8.35775	0.250149	8.35	0.25	-2.72395	0	0.224731	L
8.23148	0.160898	-2.71604	0.338779	1.1862	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929	0.521235	R
8.08416	0.118904	-2.72489	0.39443	1.17528	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929	0.225424	L
7.88971	0.154446	-2.90629	0.347107	1.03688	7.74678	0.154598	7.85	0.15	-3.9992	0	23.9384	R
7.73819	0.111967	-2.92271	0.389716	1.02563	7.63715	0.143302	7.65	0.15	-3.99916	0	0.586546	L
7.63484	0.0326935	-2.84334	0.473371	1.07207	7.61982	0.157052	7.55	0.15	-1.99868	0	5.02394	R
7.49984	0.012591	-2.83376	0.489936	1.03326	7.43926	0.160393	7.45	0.15	-1.99866	0	1.47799	L
7.34734	-0.0244867	-2.85794	0.505553	0.981863	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734	1.80456	R
7.20514	-0.0675229	-2.8448	0.53203	0.953544	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734	0.836126	L
7.09044	-0.158088	-2.80469	0.604018	0.98459	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889	1.77279	R
6.96331	-0.224204	-2.791	0.640543	0.966881	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889	0.376352	L
6.85815	-0.32607	-2.76377	0.711417	0.995005	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792	0.981892	R
6.7481	-0.410365	-2.74741	0.755197	0.984569	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792	0.232864	L
6.64248	-0.504083	-2.73861	0.799444	0.972499	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188	0.285679	R
6.54393	-0.601924	-2.72394	0.846404	0.966687	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878	0.150526	L
6.45877	-0.726708	-2.72057	0.912617	0.983602	6.60438	-0.765755	6.45	-0.749999	-1.81971	-3.63941	0.353851	R
6.37011	-0.86619	-2.74051	0.976686	0.992508	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937	0.325372	L
6.3712	-1.08143	-2.7504	1.17015	1.2029	6.35624	-1.10001	6.35	-1.1	0	-2.99522	20.0118	R
6.328	-1.21721	-2.75376	1.23675	1.20891	6.36321	-1.25111	6.35	-1.25	0	-2.99519	0.127818	L
6.30763	-1.39659	-2.78127	1.35259	1.28194	6.30992	-1.40686	6.35	-1.4	0	-2.72817	2.27703	R
6.29188	-1.54841	-2.77532	1.42963	1.28884	6.35537	-1.55723	6.35	-1.55	0	-2.72817	0.217066	L
6.29358	-1.70948	-2.78136	1.52005	1.31596	6.50996	-1.74616	6.35	-1.7	0	-2.72628	0.805621	R
6.30189	-1.85793	-2.77011	1.59729	1.32197	6.35448	-1.83673	6.35	-1.85	0	-2.72628	0.171522	L
6.29474	-1.98902	-2.72965	1.63764	1.27075	6.38849	-2.02257	6.35	-2	0	-2.73154	1.85908	R
6.31689	-2.1374	-2.7264	1.71154	1.27513	6.35078	-2.13767	6.35	-2.15	0	-2.73152	0.0615534	L
6.31386	-2.25294	-2.67934	1.73731	1.21537	6.28921	-2.27735	6.35	-2.3	0	-2.99503	2.60923	R
6.338	-2.39239	-2.6911	1.79696	1.2125	6.33355	-2.43768	6.35	-2.45	0	-2.99503	0.108686	L
6.383	-2.54799	-2.72492	1.87731	1.23567	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73	0.784879	R
6.43544	-2.69829	-2.73793	1.94595	1.23456	6.45623	-2.7536	6.45	-2.75	0.91	-2.73	0.180764	L
6.4853	-2.83859	-2.73446	2.00452	1.22136	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277	0.212797	R
6.55028	-2.98058	-2.74476	2.06859	1.21676	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274	0.0819293	L
6.59613	-3.10282	-2.66944	2.09846	1.1556	6.70928	-3.32749	6.55	-3.25	0	-3.63617	6.15054	R
6.64174	-3.27059	-2.71812	2.12945	1.11654	6.54763	-3.45513	6.55	-3.45	0	-3.63613	2.39855	L
6.69897	-3.40775	-2.71071	2.16608	1.08431	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901	1.47843	R
6.75028	-3.57192	-2.75101	2.18844	1.0417	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898	2.17799	L
6.81742	-3.70039	-2.72626	2.22258	1.01021	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795	1.38254	R
6.8941	-3.84245	-2.74777	2.25753	0.986799	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793	0.612677	L
6.99426	-3.97946	-2.78212	2.30431	0.978359	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994	1.63083	R
7.05848	-4.1454	-2.81875	2.30992	0.925161	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399	2.60782	L
7.11693	-4.25212	-2.70219	2.32279	0.870236	7.00947	-4.44692	7	-4.45	0.907889	-1.81577	9.13638	R
7.17747	-4.40779	-2.72446	2.32296	0.818862	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576	2.12025	L
7.26252	-4.53265	-2.71761	2.34681	0.794098	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935	1.14325	R
7.31117	-4.6918	-2.7297	2.33173	0.732255	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933	3.02292	L
7.42173	-4.83066	-2.81017	2.36434	0.730484	7.2829	-5.01975	7.25	-5	1.81861	-2.72792	3.54065	R
7.48262	-4.99496	-2.82597	2.34769	0.67041	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789	2.59598	L
7.55176	-5.1054	-2.78565	2.35557	0.639844	7.32687	-5.26205	7.4	-5.3	0.999994	-3	2.07705	R
7.59851	-5.26881	-2.80461	2.32544	0.574074	7.46174	-5.44979	7.45	-5.45	0.999999	-3	3.14536	L
7.67838	-5.38648	-2.76561	2.33612	0.548906	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749	1.52576	R
7.74932	-5.53895	-2.77695	2.32456	0.504899	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747	1.32886	L
7.82911	-5.65502	-2.72442	2.33117	0.477863	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881	2.46852	R
7.88323	-5.81914	-2.73483	2.30166	0.419515	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878	2.26122	L
7.96454	-5.9353	-2.70805	2.30946	0.401602	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964	0.768448	R
8.03411	-6.07751	-2.7127	2.29772	0.366453	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962	0.812115	L
8.15112	-6.20342	-2.82604	2.32457	0.383847	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599	7.06678	R
8.2184	-6.34425	-2.83647	2.30785	0.346436	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598	0.951284	L
8.28425	-6.45006	-2.72352	2.30273	0.313125	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822	7.94686	R
8.35088	-6.59052	-2.72351	2.28652	0.278478	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822	0.81307	L
8.43206	-6.70643	-2.70407	2.28952	0.264703	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534	0.67223	R
8.48363	-6.86043	-2.70598	2.25724	0.216378	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531	1.51092	L
8.59878	-6.99751	-2.78774	2.27381	0.226822	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886	3.40331	R
8.65537	-7.15616	-2.79358	2.24179	0.181098	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886	1.28175	L
8.74415	-7.28052	-2.78763	2.24484	0.173296	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208	0.141537	R
8.81691	-7.41447	-2.78444	2.23444	0.152879	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208	0.316485	L
8.90069	-7.52921	-2.80507	2.24031	0.153253	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288	0.891194	R
8.94921	-7.67552	-2.81083	2.20895	0.113289	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288	1.00781	L
9.00514	-7.79341	-2.73535	2.192	0.083104	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742	3.41278	R
9.0478	-7.96231	-2.74812	2.14934	0.0349183	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274	1.41761	L
9.08929	-8.08281	-2.66079	2.12188	-0.00465983	8.92041	-8.11276	9	-8.15	0.909524	-1.81903	4.53531	R
9.13033	-8.22492	-2.65464	2.09348	-0.0333388	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902	0.738484	L
9.19233	-8.35281	-2.64543	2.084	-0.0420252	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975	0.230711	R
9.23621	-8.49889	-2.6483	2.05726	-0.0666687	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976	0.409456	L
9.32509	-8.63441	-2.71951	2.07416	-0.03469	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535	4.50983	R
9.37929	-8.78844	-2.73314	2.052	-0.0548583	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532	0.321726	L
9.44481	-8.92332	-2.73142	2.04563	-0.0586582	9.40597	-8.96981	9.4	-9	0.910219	-2.73069	0.0310937	R
9.49065	-9.0842	-2.74829	2.01776	-0.0831764	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069	0.463448	L
9.5514	-9.21595	-2.76392	2.01305	-0.0820562	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371	0.244924	R
9.59235	-9.36746	-2.78318	1.98774	-0.103072	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372	0.453125	L
9.6138	-9.5004	-2.69775	1.94515	-0.155819	9.62711	-9.59131	9.6	-9.55	0.909971	-1.81993	5.70661	R
9.6597	-9.6464	-2.70321	1.92896	-0.163373	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992	0.0446823	L
9.684	-9.78041	-2.65248	1.89528	-0.198174	9.63311	-9.79216	9.65	-9.8	0	-2.73054	1.92208	R
9.70686	-9.93287	-2.65917	1.86512	-0.21729	9.64842	-9.95866	9.65	-9.95	0	-2.73053	0.256606	L
9.76457	-10.0634	-2.70491	1.87736	-0.182438	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456	2.46461	R
9.78803	-10.2074	-2.71593	1.85276	-0.197588	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455	0.187459	L
9.8352	-10.3533	-2.73369	1.84956	-0.185598	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294	0.319977	R
9.86962	-10.5066	-2.74223	1.83285	-0.191886	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938	0.0605516	L
9.88076	-10.6468	-2.69459	1.79485	-0.231143	9.8617	-10.6917	9.85	-10.7	0	-2.72718	2.07916	R
9.89169	-10.8085	-2.70911	1.76375	-0.249065	9.84674	-10.8547	9.85	-10.85	0	-2.72715	0.262165	L
9.89205	-10.9478	-2.67026	1.72459	-0.284275	9.75887	-10.887	9.85	-11	0	-2.72395	1.40018	R
9.89739	-11.1064	-2.6829	1.69518	-0.297533	9.86442	-11.1448	9.85	-11.15	0	-2.72395	0.160155	L
9.90867	-11.2537	-2.67899	1.6728	-0.305537	9.87244	-11.316	9.85	-11.3	0	-2.73074	0.0731687	R
9.90106	-11.4136	-2.69221	1.63903	-0.321842	9.85036	-11.4464	9.85	-11.45	0	-2.73075	0.229755	L
9.90758	-11.5644	-2.69221	1.61746	-0.327429	9.93142	-11.6783	9.85	-11.6	0	-2.72396	0.164719	R
9.89109	-11.7214	-2.70139	1.58315	-0.343052	9.83174	-11.7336	9.85	-11.75	0	-2.72396	0.225868	L
9.87271	-11.8525	-2.68098	1.54569	-0.371734	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149	0.637537	R
9.83588	-12.0047	-2.70301	1.503	-0.394478	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015	0.55252	L
9.71188	-12.1274	-2.58482	1.35018	-0.584805	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797	26.1141	R
9.64972	-12.2661	-2.58808	1.29843	-0.603655	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797	0.565034	L
9.59234	-12.4004	-2.58197	1.24713	-0.628271	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064	0.356757	R
9.49428	-12.5476	-2.60911	1.17838	-0.65964	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063	1.38991	L
